"final_id","review_id","extension","source_top_folder","relative_path","classification","risk_tier","bytes","blocked_reason","owner_decision","owner_notes","final_action","final_writer_mode","final_safe_copy_allowed","final_writer_ready","source_file_copied","keyboard_output_generated","usb_write","hardware_load","deploy","payment"
"V1713-F0178","V1712-R0178",".pcm","sar.SET","sar.SET\PCM\RAM16.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3098360","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0179","V1712-R0179",".pcm","sar.SET","sar.SET\PCM\RAM17.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2876209","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0180","V1712-R0180",".pcm","sar.SET","sar.SET\PCM\RAM18.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1852638","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0181","V1712-R0181",".pcm","sar.SET","sar.SET\PCM\RAM19.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2220968","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0182","V1712-R0182",".pcm","sar.SET","sar.SET\PCM\RAM20.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1722445","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0183","V1712-R0183",".pcm","sar.SET","sar.SET\PCM\RAM21.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2595382","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0184","V1712-R0184",".pcm","sar.SET","sar.SET\PCM\RAM22.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2060104","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0185","V1712-R0185",".pcm","sar.SET","sar.SET\PCM\RAM23.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2531710","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0186","V1712-R0186",".pcm","sar.SET","sar.SET\PCM\RAM24.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2142487","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0187","V1712-R0187",".pcm","sar.SET","sar.SET\PCM\RAM25.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2164534","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0188","V1712-R0188",".pcm","sar.SET","sar.SET\PCM\RAM26.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2565758","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0189","V1712-R0189",".pcm","sar.SET","sar.SET\PCM\RAM27.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2287978","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0190","V1712-R0190",".pcm","sar.SET","sar.SET\PCM\RAM28.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2594508","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0191","V1712-R0191",".pcm","sar.SET","sar.SET\PCM\RAM29.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1785173","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0192","V1712-R0192",".pcm","sar.SET","sar.SET\PCM\RAM30.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2270183","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0193","V1712-R0193",".pcm","sar.SET","sar.SET\PCM\RAM31.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3137802","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0194","V1712-R0194",".pcm","sar.SET","sar.SET\PCM\RAM32.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3074903","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0195","V1712-R0195",".pcm","sar.SET","sar.SET\PCM\RAM33.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2897098","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0196","V1712-R0196",".pcm","sar.SET","sar.SET\PCM\RAM34.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2405864","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0197","V1712-R0197",".pcm","sar.SET","sar.SET\PCM\RAM35.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1940526","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0198","V1712-R0198",".pcm","sar.SET","sar.SET\PCM\RAM36.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2273202","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0199","V1712-R0199",".pcm","sar.SET","sar.SET\PCM\RAM37.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1823568","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0200","V1712-R0200",".pcm","sar.SET","sar.SET\PCM\RAM38.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2826353","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0201","V1712-R0201",".pcm","sar.SET","sar.SET\PCM\RAM39.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1708270","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0202","V1712-R0202",".pcm","sar.SET","sar.SET\PCM\RAM40.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2202160","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0203","V1712-R0203",".pcm","sar.SET","sar.SET\PCM\RAM41.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2326367","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0204","V1712-R0204",".pcm","sar.SET","sar.SET\PCM\RAM42.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3891457","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0205","V1712-R0205",".pcm","sar.SET","sar.SET\PCM\RAM43.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2400009","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0206","V1712-R0206",".pcm","sar.SET","sar.SET\PCM\RAM44.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1897894","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0207","V1712-R0207",".pcm","sar.SET","sar.SET\PCM\RAM45.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2798354","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0208","V1712-R0208",".pcm","sar.SET","sar.SET\PCM\RAM46.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2014208","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0209","V1712-R0209",".pcm","sar.SET","sar.SET\PCM\RAM47.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2376024","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0210","V1712-R0210",".pcm","sar.SET","sar.SET\PCM\RAM48.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2499607","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0211","V1712-R0211",".pcm","sar.SET","sar.SET\PCM\RAM49.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2222014","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0212","V1712-R0212",".pcm","sar.SET","sar.SET\PCM\RAM50.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2718071","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0213","V1712-R0213",".pcm","sar.SET","sar.SET\PCM\RAM51.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2661361","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0214","V1712-R0214",".pcm","sar.SET","sar.SET\PCM\RAM52.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2520392","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0215","V1712-R0215",".pcm","sar.SET","sar.SET\PCM\RAM53.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3180334","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0216","V1712-R0216",".pcm","sar.SET","sar.SET\PCM\RAM54.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2146314","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0217","V1712-R0217",".pcm","sar.SET","sar.SET\PCM\RAM55.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2243332","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0218","V1712-R0218",".pcm","sar.SET","sar.SET\PCM\RAM56.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2131284","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0219","V1712-R0219",".pcm","sar.SET","sar.SET\PCM\RAM57.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3810854","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0220","V1712-R0220",".pcm","sar.SET","sar.SET\PCM\RAM58.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2158382","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0221","V1712-R0221",".pcm","sar.SET","sar.SET\PCM\RAM59.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2029138","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0222","V1712-R0222",".pcm","sar.SET","sar.SET\PCM\RAM60.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2967115","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0223","V1712-R0223",".pcm","sar.SET","sar.SET\PCM\RAM61.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2104894","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0224","V1712-R0224",".pcm","sar.SET","sar.SET\PCM\RAM62.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2926341","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0225","V1712-R0225",".pcm","sar.SET","sar.SET\PCM\RAM63.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2164118","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0226","V1712-R0226",".pcm","sar.SET","sar.SET\PCM\RAM64.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2000496","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0227","V1712-R0227",".pcm","sar.SET","sar.SET\PCM\RAM65.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2099301","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0228","V1712-R0228",".pcm","sar.SET","sar.SET\PCM\RAM66.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2401302","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0229","V1712-R0229",".pcm","sar.SET","sar.SET\PCM\RAM67.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2156897","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0230","V1712-R0230",".pcm","sar.SET","sar.SET\PCM\RAM68.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1782222","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0231","V1712-R0231",".pcm","sar.SET","sar.SET\PCM\RAM69.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1864001","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0232","V1712-R0232",".pcm","sar.SET","sar.SET\PCM\RAM70.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2403658","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0233","V1712-R0233",".pcm","sar.SET","sar.SET\PCM\RAM71.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1988276","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0234","V1712-R0234",".pcm","sar.SET","sar.SET\PCM\RAM72.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3120497","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0235","V1712-R0235",".pcm","sar.SET","sar.SET\PCM\RAM73.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1656312","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0236","V1712-R0236",".pcm","sar.SET","sar.SET\PCM\RAM74.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2290068","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0237","V1712-R0237",".pcm","sar.SET","sar.SET\PCM\RAM75.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2364428","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0238","V1712-R0238",".pcm","sar.SET","sar.SET\PCM\RAM76.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1882532","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
